ID,Temp_Max_Avg_VEG,Temp_Min_Avg_VEG,Temp_Avg_VEG,Diurnal_Range_Avg_VEG,Sol_Ener_Accu_VEG,Temp_Max_34_Freq_VEG,Rain_Accu_VEG,Rain_10_Freq_VEG,Temp_Min_15_Freq_VEG,Temp_Max_Avg_REP,Temp_Min_Avg_REP,Temp_Avg_REP,Diurnal_Range_Avg_REP,Sol_Ener_Accu_REP,Temp_Max_34_Freq_REP,Rain_Accu_REP,Rain_10_Freq_REP,Temp_Min_15_Freq_REP,Temp_Max_Avg_LLEN,Temp_Min_Avg_LLEN,Temp_Avg_LLEN,Diurnal_Range_Avg_LLEN,Sol_Ener_Accu_LLEN,Temp_Max_34_Freq_LLEN,Rain_Accu_LLEN,Rain_10_Freq_LLEN,Temp_Min_15_Freq_LLEN,VARIEDAD,RENDIMIENTO_HA
RC11_2014_59,33.13478261,23.98695652,28.56086957,9.147826087,19101.70993,0.195652174,8.9,0,0,33.01818182,24.20909091,28.61363636,8.809090909,20527.66962,0.204545455,0,0,0,33.01621622,24.68108108,28.84864865,8.335135135,14992.7251,0.162162162,0,0,0,F2000,5800
RC11_2014_50,33.13478261,23.98695652,28.56086957,9.147826087,19101.70993,0.195652174,8.9,0,0,33.01818182,24.20909091,28.61363636,8.809090909,20527.66962,0.204545455,0,0,0,33.01621622,24.68108108,28.84864865,8.335135135,14992.7251,0.162162162,0,0,0,F2000,7800
RC11_2014_39,33.19130435,24.03043478,28.61086957,9.160869565,19219.72741,0.217391304,8.9,0,0,32.95909091,24.23636364,28.59772727,8.722727273,20510.17438,0.181818182,0,0,0,33.06486486,24.71351351,28.88918919,8.351351351,14792.91999,0.162162162,0,0,0,F2000,5000
RC11_2014_54,33.19130435,24.03043478,28.61086957,9.160869565,19219.72741,0.217391304,8.9,0,0,32.95909091,24.23636364,28.59772727,8.722727273,20510.17438,0.181818182,0,0,0,33.06486486,24.71351351,28.88918919,8.351351351,14792.91999,0.162162162,0,0,0,F2000,6200
RC11_2014_60,33.19130435,24.03043478,28.61086957,9.160869565,19219.72741,0.217391304,8.9,0,0,32.95909091,24.23636364,28.59772727,8.722727273,20510.17438,0.181818182,0,0,0,33.06486486,24.71351351,28.88918919,8.351351351,14792.91999,0.162162162,0,0,0,F2000,6500
RC11_2014_52,33.19130435,24.03043478,28.61086957,9.160869565,19219.72741,0.217391304,8.9,0,0,32.95909091,24.23636364,28.59772727,8.722727273,20510.17438,0.181818182,0,0,0,33.06486486,24.71351351,28.88918919,8.351351351,14792.91999,0.162162162,0,0,0,F2000,6600
RC11_2014_94,33.25217391,24.00869565,28.63043478,9.243478261,19329.18813,0.239130435,8.9,0,0,32.92727273,24.29545455,28.61136364,8.631818182,20428.31465,0.159090909,0,0,0,33.0972973,24.71351351,28.90540541,8.383783784,14796.43619,0.189189189,0,0,0,F2000,6000
RC11_2014_95,33.25217391,24.00869565,28.63043478,9.243478261,19329.18813,0.239130435,8.9,0,0,32.92727273,24.29545455,28.61136364,8.631818182,20428.31465,0.159090909,0,0,0,33.0972973,24.71351351,28.90540541,8.383783784,14796.43619,0.189189189,0,0,0,F2000,6200
RC11_2014_37,33.26086957,24.02173913,28.64130435,9.239130435,19516.09018,0.239130435,8.9,0,0,32.90909091,24.31363636,28.61136364,8.595454545,20319.22808,0.159090909,0,0,0,33.17837838,24.75675676,28.96756757,8.421621622,14887.64661,0.216216216,0,0,0,F2000,5300
RC11_2014_31,33.26086957,24.02173913,28.64130435,9.239130435,19516.09018,0.239130435,8.9,0,0,32.90909091,24.31363636,28.61136364,8.595454545,20319.22808,0.159090909,0,0,0,33.17837838,24.75675676,28.96756757,8.421621622,14887.64661,0.216216216,0,0,0,F2000,6800
RC11_2014_35,33.23913043,24.01304348,28.62608696,9.226086957,19622.03405,0.239130435,8.9,0,0,32.93636364,24.4,28.66818182,8.536363636,20124.52486,0.159090909,0,0,0,33.28108108,24.77837838,29.02972973,8.502702703,15019.46085,0.27027027,0,0,0,F2000,7000
RC11_2014_24,33.28695652,24.06956522,28.67826087,9.217391304,19904.3299,0.239130435,7.3,0,0,32.95,24.34090909,28.64545455,8.609090909,20047.26036,0.159090909,0,0,0,33.35135135,24.92432432,29.13783784,8.427027027,14896.02333,0.27027027,0,0,0,F2000,5100
RC11_2014_11,33.3,24.10869565,28.70434783,9.191304348,19878.25544,0.239130435,7.3,0,0,32.95454545,24.31363636,28.63409091,8.640909091,20132.91712,0.159090909,0,0,0,33.41081081,24.98378378,29.1972973,8.427027027,14773.09636,0.297297297,0,0,0,F2000,5000
RC11_2014_119,33.3,24.10869565,28.70434783,9.191304348,19878.25544,0.239130435,7.3,0,0,32.95454545,24.31363636,28.63409091,8.640909091,20132.91712,0.159090909,0,0,0,33.41081081,24.98378378,29.1972973,8.427027027,14773.09636,0.297297297,0,0,0,F2000,5500
RC11_2014_73,33.3,24.12173913,28.71086957,9.17826087,19887.24583,0.239130435,7.3,0,0,32.94545455,24.28181818,28.61363636,8.663636364,20151.76837,0.159090909,0,0,0,33.47567568,24.97837838,29.22702703,8.497297297,14760.72703,0.324324324,0,0,0,F2000,4500
RC11_2014_76,33.20869565,24.13043478,28.66956522,9.07826087,20053.09706,0.239130435,0,0,0,33,24.26363636,28.63181818,8.736363636,20039.62192,0.159090909,0,0,0,33.54054054,25.03783784,29.28918919,8.502702703,14678.77645,0.351351351,0,0,0,F2000,5000
RC11_2014_64,33.19130435,24.12608696,28.65869565,9.065217391,20102.94199,0.239130435,0,0,0,33,24.29090909,28.64545455,8.709090909,19816.75952,0.159090909,0,0,0,33.56216216,25.03243243,29.2972973,8.52972973,14754.59716,0.351351351,0,0,0,F2000,4900
RC11_2014_113,33.19130435,24.12608696,28.65869565,9.065217391,20102.94199,0.239130435,0,0,0,33,24.29090909,28.64545455,8.709090909,19816.75952,0.159090909,0,0,0,33.56216216,25.03243243,29.2972973,8.52972973,14754.59716,0.351351351,0,0,0,F2000,6000
RC11_2014_41,33.19130435,24.12608696,28.65869565,9.065217391,20102.94199,0.239130435,0,0,0,33,24.29090909,28.64545455,8.709090909,19816.75952,0.159090909,0,0,0,33.56216216,25.03243243,29.2972973,8.52972973,14754.59716,0.351351351,0,0,0,F2000,6300
RC11_2014_72,33.25217391,24.14347826,28.69782609,9.108695652,20170.28405,0.260869565,0,0,0,32.93181818,24.29090909,28.61136364,8.640909091,19733.04788,0.136363636,0,0,0,33.57297297,25.07567568,29.32432432,8.497297297,14685.85516,0.351351351,0,0,0,F2000,5000
RC11_2014_84,33.25217391,24.14347826,28.69782609,9.108695652,20170.28405,0.260869565,0,0,0,32.93181818,24.29090909,28.61136364,8.640909091,19733.04788,0.136363636,0,0,0,33.57297297,25.07567568,29.32432432,8.497297297,14685.85516,0.351351351,0,0,0,F2000,6800
RC11_2014_131,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F2000,5300
RC11_2014_75,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F2000,5800
RC11_2014_117,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F2000,6000
RC11_2014_40,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F2000,7000
RC11_2014_15,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F2000,7000
RC11_2014_82,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F2000,7500
RC11_2014_77,33.25217391,24.1173913,28.68478261,9.134782609,20514.72741,0.260869565,0,0,0,32.94545455,24.23636364,28.59090909,8.709090909,19333.54433,0.136363636,0,0,0,33.6,25.18378378,29.39189189,8.416216216,15013.46881,0.351351351,0,0,0,F2000,6200
RC11_2014_114,33.23043478,24.09565217,28.66304348,9.134782609,20613.26077,0.260869565,0,0,0,32.97727273,24.22727273,28.60227273,8.75,19317.45835,0.136363636,0,0,0,33.62702703,25.22702703,29.42702703,8.4,15013.66965,0.378378378,0,0,0,F2000,5000
RC11_2014_124,33.23043478,24.09565217,28.66304348,9.134782609,20613.26077,0.260869565,0,0,0,32.97727273,24.22727273,28.60227273,8.75,19317.45835,0.136363636,0,0,0,33.62702703,25.22702703,29.42702703,8.4,15013.66965,0.378378378,0,0,0,F2000,6000
RC11_2014_38,33.23043478,24.09565217,28.66304348,9.134782609,20613.26077,0.260869565,0,0,0,32.97727273,24.22727273,28.60227273,8.75,19317.45835,0.136363636,0,0,0,33.62702703,25.22702703,29.42702703,8.4,15013.66965,0.378378378,0,0,0,F2000,6100
RC11_2014_42,33.23043478,24.09565217,28.66304348,9.134782609,20613.26077,0.260869565,0,0,0,32.97727273,24.22727273,28.60227273,8.75,19317.45835,0.136363636,0,0,0,33.62702703,25.22702703,29.42702703,8.4,15013.66965,0.378378378,0,0,0,F2000,7100
RC11_2014_90,33.23043478,24.09565217,28.66304348,9.134782609,20613.26077,0.260869565,0,0,0,32.97727273,24.22727273,28.60227273,8.75,19317.45835,0.136363636,0,0,0,33.62702703,25.22702703,29.42702703,8.4,15013.66965,0.378378378,0,0,0,F2000,7200
RC11_2014_85,33.23043478,24.09565217,28.66304348,9.134782609,20613.26077,0.260869565,0,0,0,32.97727273,24.22727273,28.60227273,8.75,19317.45835,0.136363636,0,0,0,33.62702703,25.22702703,29.42702703,8.4,15013.66965,0.378378378,0,0,0,F2000,7300
RC11_2014_106,33.17826087,24.0826087,28.63043478,9.095652174,20743.35149,0.239130435,0,0,0,32.97727273,24.25,28.61363636,8.727272727,19116.9559,0.136363636,0,0,0,33.63783784,25.24864865,29.44324324,8.389189189,14938.44025,0.378378378,0,0,0,F2000,5300
RC11_2014_74,33.17826087,24.0826087,28.63043478,9.095652174,20743.35149,0.239130435,0,0,0,32.97727273,24.25,28.61363636,8.727272727,19116.9559,0.136363636,0,0,0,33.63783784,25.24864865,29.44324324,8.389189189,14938.44025,0.378378378,0,0,0,F2000,5800
RC11_2014_83,33.17826087,24.0826087,28.63043478,9.095652174,20743.35149,0.239130435,0,0,0,32.97727273,24.25,28.61363636,8.727272727,19116.9559,0.136363636,0,0,0,33.63783784,25.24864865,29.44324324,8.389189189,14938.44025,0.378378378,0,0,0,F2000,5800
RC11_2014_25,33.17826087,24.0826087,28.63043478,9.095652174,20743.35149,0.239130435,0,0,0,32.97727273,24.25,28.61363636,8.727272727,19116.9559,0.136363636,0,0,0,33.63783784,25.24864865,29.44324324,8.389189189,14938.44025,0.378378378,0,0,0,F2000,6300
RC11_2014_122,33.1826087,24.06086957,28.62173913,9.12173913,20821.90684,0.239130435,0,0,0,32.95454545,24.25909091,28.60681818,8.695454545,19043.50121,0.136363636,0,0,0,33.65405405,25.27567568,29.46486486,8.378378378,14836.71332,0.378378378,0,0,0,F2000,6000
RC11_2014_33,33.16956522,24.02608696,28.59782609,9.143478261,20862.9197,0.239130435,0,0,0,33.00909091,24.28181818,28.64545455,8.727272727,18985.08493,0.136363636,0,0,0,33.66486486,25.29189189,29.47837838,8.372972973,14797.37327,0.405405405,0,0,0,F2000,5100
RC11_2014_134,33.2,23.99130435,28.59565217,9.208695652,20952.69853,0.260869565,0,0,0,32.98636364,24.31363636,28.65,8.672727273,18939.94065,0.113636364,0,0,0,33.68648649,25.30810811,29.4972973,8.378378378,14597.91947,0.432432432,0,0,0,F2000,5000
RC11_2014_133,33.2,23.99130435,28.59565217,9.208695652,20952.69853,0.260869565,0,0,0,32.98636364,24.31363636,28.65,8.672727273,18939.94065,0.113636364,0,0,0,33.68648649,25.30810811,29.4972973,8.378378378,14597.91947,0.432432432,0,0,0,F2000,7500
RC11_2014_110,33.22608696,23.97391304,28.6,9.252173913,21077.2688,0.282608696,0,0,0,32.96818182,24.31363636,28.64090909,8.654545455,18924.30259,0.090909091,0,0,0,33.67567568,25.36756757,29.52162162,8.308108108,14401.64001,0.432432432,20,0.027027027,0,F2000,6200
RC11_2014_140,33.15652174,23.99130435,28.57391304,9.165217391,21157.3724,0.260869565,0,0,0,33.04545455,24.41363636,28.72954545,8.631818182,18794.26919,0.113636364,0,0,0,33.60540541,25.28108108,29.44324324,8.324324324,14556.18136,0.405405405,53,0.054054054,0,F2000,7000
RC11_2014_127,33.15652174,23.99130435,28.57391304,9.165217391,21157.3724,0.260869565,0,0,0,33.04545455,24.41363636,28.72954545,8.631818182,18794.26919,0.113636364,0,0,0,33.60540541,25.28108108,29.44324324,8.324324324,14556.18136,0.405405405,53,0.054054054,0,F2000,7300
RC11_2014_129,33.1,24,28.55,9.1,21122.61468,0.239130435,0,0,0,33.08636364,24.45909091,28.77272727,8.627272727,18720.59024,0.136363636,0,0,0,33.58378378,25.24324324,29.41351351,8.340540541,14601.57883,0.378378378,53,0.054054054,0,F2000,4000
RC11_2014_132,33.1,24,28.55,9.1,21122.61468,0.239130435,0,0,0,33.08636364,24.45909091,28.77272727,8.627272727,18720.59024,0.136363636,0,0,0,33.58378378,25.24324324,29.41351351,8.340540541,14601.57883,0.378378378,53,0.054054054,0,F2000,6000
RC11_2014_141,33.1,24,28.55,9.1,21122.61468,0.239130435,0,0,0,33.08636364,24.45909091,28.77272727,8.627272727,18720.59024,0.136363636,0,0,0,33.58378378,25.24324324,29.41351351,8.340540541,14601.57883,0.378378378,53,0.054054054,0,F2000,6000
RC11_2014_87,33.06956522,24.03913043,28.55434783,9.030434783,21142.17889,0.239130435,0,0,0,33.08636364,24.51363636,28.8,8.572727273,18541.94518,0.136363636,0,0,0,33.61081081,25.20540541,29.40810811,8.405405405,14710.55195,0.405405405,53,0.054054054,0,F2000,4800
RC11_2014_66,33.06956522,24.03913043,28.55434783,9.030434783,21142.17889,0.239130435,0,0,0,33.08636364,24.51363636,28.8,8.572727273,18541.94518,0.136363636,0,0,0,33.61081081,25.20540541,29.40810811,8.405405405,14710.55195,0.405405405,53,0.054054054,0,F2000,5100
RC11_2014_142,33.06956522,24.03913043,28.55434783,9.030434783,21142.17889,0.239130435,0,0,0,33.08636364,24.51363636,28.8,8.572727273,18541.94518,0.136363636,0,0,0,33.61081081,25.20540541,29.40810811,8.405405405,14710.55195,0.405405405,53,0.054054054,0,F2000,6500
RC11_2014_135,33.14347826,24.23043478,28.68695652,8.913043478,20979.87721,0.239130435,0,0,0,33.05909091,24.58636364,28.82272727,8.472727273,18181.98724,0.159090909,0,0,0,33.62162162,25.05945946,29.34054054,8.562162162,15091.80411,0.405405405,83,0.081081081,0,F2000,6100
RC11_2014_107,33.10434783,24.24347826,28.67391304,8.860869565,20927.42637,0.239130435,0,0,0,33.13181818,24.56363636,28.84772727,8.568181818,18324.77034,0.181818182,0,0,0,33.56216216,25.05405405,29.30810811,8.508108108,15016.53389,0.378378378,83,0.081081081,0,F2000,5000
RC11_2014_139,32.92173913,24.27826087,28.6,8.643478261,21107.90379,0.173913043,0,0,0,33.17272727,24.55,28.86136364,8.622727273,18431.91971,0.204545455,0,0,0,33.54594595,25.16216216,29.35405405,8.383783784,14770.97326,0.324324324,98,0.108108108,0,F2000,6400
RC11_2014_118,32.99130435,24.1826087,28.58695652,8.808695652,21289.33547,0.217391304,0,0,0,33.17272727,24.72727273,28.95,8.445454545,18008.20735,0.204545455,0,0,0,33.45945946,25.01621622,29.23783784,8.443243243,14965.40497,0.27027027,112,0.135135135,0,F2000,5000
RC11_2014_109,33.03478261,24.17391304,28.60434783,8.860869565,21439.72413,0.217391304,0,0,0,33.17727273,24.75454545,28.96590909,8.422727273,18021.5138,0.227272727,0,0,0,33.43783784,24.95135135,29.19459459,8.486486486,15016.83459,0.243243243,112,0.135135135,0,F2000,6100
RC11_2014_108,33.08695652,24.15217391,28.61956522,8.934782609,21517.11859,0.239130435,0,0,0,33.18636364,24.79090909,28.98863636,8.395454545,17949.07258,0.227272727,0,0,0,33.41621622,24.94594595,29.18108108,8.47027027,15080.30815,0.216216216,112,0.135135135,0,F2000,6200
RC11_2014_120,33.1173913,24.14347826,28.63043478,8.973913043,21528.0823,0.239130435,0,0,0,33.18636364,24.83181818,29.00909091,8.354545455,17903.93631,0.227272727,0,0,0,33.41621622,24.91351351,29.16486486,8.502702703,14923.77598,0.216216216,112,0.135135135,0,F2000,2500
RC11_2014_103,32.94347826,24.26521739,28.60434783,8.67826087,21298.97301,0.173913043,0,0,0,33.37727273,24.90454545,29.14090909,8.472727273,17635.31703,0.295454545,0,0,0,33.31351351,24.96756757,29.14054054,8.345945946,15092.55509,0.189189189,112,0.135135135,0,F2000,7100
RC11_2014_112,32.90869565,24.36521739,28.63695652,8.543478261,20959.91682,0.152173913,0,0,0,33.41818182,24.97727273,29.19772727,8.440909091,17367.0046,0.295454545,0,0,0,33.28108108,24.92432432,29.1027027,8.356756757,15238.82812,0.189189189,112,0.135135135,0,F2000,5300
RC11_2014_102,32.93043478,24.3173913,28.62391304,8.613043478,20708.03282,0.152173913,0,0,0,33.52727273,25.10454545,29.31590909,8.422727273,17270.94839,0.340909091,0,0,0,33.29189189,24.87027027,29.08108108,8.421621622,15593.95974,0.189189189,113,0.135135135,0,F2000,6500
RC11_2014_105,32.96086957,24.27826087,28.61956522,8.682608696,20458.90859,0.152173913,0,0,0,33.59545455,25.19090909,29.39318182,8.404545455,17108.89865,0.363636364,20,0.022727273,0,33.13513514,24.79459459,28.96486486,8.340540541,15582.51882,0.162162162,95,0.108108108,0,F2000,6700
RC11_2014_3,31.84347826,24.46086957,28.15217391,7.382608696,16219.29113,0.02173913,281.7,0.152173913,0,33.00454545,24.05,28.52727273,8.954545455,17958.15545,0.159090909,27.3,0.022727273,0,32.8972973,24.16756757,28.53243243,8.72972973,17115.45395,0.189189189,0,0,0,F473,2700
RC11_2014_8,32.27391304,24.39565217,28.33478261,7.87826087,16706.0759,0.043478261,140.4,0.065217391,0,33.24090909,23.96818182,28.60454545,9.272727273,20220.95422,0.295454545,0,0,0,32.92972973,24.32432432,28.62702703,8.605405405,16217.04395,0.108108108,0,0,0,F473,5700
RC11_2014_71,32.27391304,24.39565217,28.33478261,7.87826087,16706.0759,0.043478261,140.4,0.065217391,0,33.24090909,23.96818182,28.60454545,9.272727273,20220.95422,0.295454545,0,0,0,32.92972973,24.32432432,28.62702703,8.605405405,16217.04395,0.108108108,0,0,0,F473,6000
RC11_2014_99,32.43478261,24.38695652,28.41086957,8.047826087,17071.66456,0.086956522,133.8,0.065217391,0,33.11363636,23.97272727,28.54318182,9.140909091,20205.17484,0.25,0,0,0,33.02702703,24.29189189,28.65945946,8.735135135,16003.3732,0.108108108,0,0,0,F473,5700
RC11_2014_70,32.43478261,24.38695652,28.41086957,8.047826087,17071.66456,0.086956522,133.8,0.065217391,0,33.11363636,23.97272727,28.54318182,9.140909091,20205.17484,0.25,0,0,0,33.02702703,24.29189189,28.65945946,8.735135135,16003.3732,0.108108108,0,0,0,F473,8600
RC11_2014_89,32.6,24.32173913,28.46086957,8.27826087,17551.30403,0.086956522,57.2,0.043478261,0,33.06363636,24.06363636,28.56363636,9,20164.39563,0.25,0,0,0,32.97837838,24.30810811,28.64324324,8.67027027,15773.03348,0.108108108,0,0,0,F473,5500
RC11_2014_7,32.67391304,24.14347826,28.40869565,8.530434783,17963.20959,0.086956522,50.5,0.043478261,0,33.12272727,24.21818182,28.67045455,8.904545455,20339.38033,0.25,0,0,0,33,24.42702703,28.71351351,8.572972973,15398.62805,0.108108108,0,0,0,F473,6400
RC11_2014_27,32.83913043,24.06086957,28.45,8.77826087,18422.69484,0.152173913,50.5,0.043478261,0,32.9,24.26363636,28.58181818,8.636363636,20000.57853,0.159090909,0,0,0,33.14054054,24.47567568,28.80810811,8.664864865,15540.38863,0.162162162,0,0,0,F473,5000
RC11_2014_47,32.84782609,24.03913043,28.44347826,8.808695652,18355.67953,0.152173913,50.5,0.043478261,0,32.87727273,24.27727273,28.57727273,8.6,20036.17805,0.159090909,0,0,0,33.11891892,24.50810811,28.81351351,8.610810811,15464.2866,0.162162162,0,0,0,F473,6400
RC11_2014_48,32.90869565,24,28.45434783,8.908695652,18525.86602,0.152173913,46.2,0.043478261,0,32.91363636,24.27272727,28.59318182,8.640909091,20138.42628,0.181818182,0,0,0,33.04324324,24.56216216,28.8027027,8.481081081,14954.41932,0.135135135,0,0,0,F473,6000
RC11_2014_43,32.90869565,24,28.45434783,8.908695652,18525.86602,0.152173913,46.2,0.043478261,0,32.91363636,24.27272727,28.59318182,8.640909091,20138.42628,0.181818182,0,0,0,33.04324324,24.56216216,28.8027027,8.481081081,14954.41932,0.135135135,0,0,0,F473,7000
RC11_2014_30,32.89565217,24.06086957,28.47826087,8.834782609,18472.33124,0.152173913,32.2,0.02173913,0,33.07727273,24.12727273,28.60227273,8.95,20601.44413,0.227272727,0,0,0,33.03783784,24.66486486,28.85135135,8.372972973,14939.84495,0.162162162,0,0,0,F473,6300
RC11_2014_16,33.19130435,24.03043478,28.61086957,9.160869565,19219.72741,0.217391304,8.9,0,0,32.95909091,24.23636364,28.59772727,8.722727273,20510.17438,0.181818182,0,0,0,33.06486486,24.71351351,28.88918919,8.351351351,14792.91999,0.162162162,0,0,0,F473,5500
RC11_2014_17,33.19130435,24.03043478,28.61086957,9.160869565,19219.72741,0.217391304,8.9,0,0,32.95909091,24.23636364,28.59772727,8.722727273,20510.17438,0.181818182,0,0,0,33.06486486,24.71351351,28.88918919,8.351351351,14792.91999,0.162162162,0,0,0,F473,5500
RC11_2014_51,33.25217391,24.00869565,28.63043478,9.243478261,19329.18813,0.239130435,8.9,0,0,32.92727273,24.29545455,28.61136364,8.631818182,20428.31465,0.159090909,0,0,0,33.0972973,24.71351351,28.90540541,8.383783784,14796.43619,0.189189189,0,0,0,F473,6100
RC11_2014_81,33.26086957,24.02173913,28.64130435,9.239130435,19516.09018,0.239130435,8.9,0,0,32.90909091,24.31363636,28.61136364,8.595454545,20319.22808,0.159090909,0,0,0,33.17837838,24.75675676,28.96756757,8.421621622,14887.64661,0.216216216,0,0,0,F473,4300
RC11_2014_62,33.24782609,24.01304348,28.63043478,9.234782609,19578.17052,0.239130435,8.9,0,0,32.93181818,24.35454545,28.64318182,8.577272727,20233.81101,0.159090909,0,0,0,33.20540541,24.76216216,28.98378378,8.443243243,14978.25567,0.243243243,0,0,0,F473,5200
RC11_2014_14,33.28695652,24.06956522,28.67826087,9.217391304,19904.3299,0.239130435,7.3,0,0,32.95,24.34090909,28.64545455,8.609090909,20047.26036,0.159090909,0,0,0,33.35135135,24.92432432,29.13783784,8.427027027,14896.02333,0.27027027,0,0,0,F473,5300
RC11_2014_96,33.28695652,24.06956522,28.67826087,9.217391304,19904.3299,0.239130435,7.3,0,0,32.95,24.34090909,28.64545455,8.609090909,20047.26036,0.159090909,0,0,0,33.35135135,24.92432432,29.13783784,8.427027027,14896.02333,0.27027027,0,0,0,F473,6100
RC11_2014_63,33.3,24.10869565,28.70434783,9.191304348,19878.25544,0.239130435,7.3,0,0,32.95454545,24.31363636,28.63409091,8.640909091,20132.91712,0.159090909,0,0,0,33.41081081,24.98378378,29.1972973,8.427027027,14773.09636,0.297297297,0,0,0,F473,4600
RC11_2014_46,33.3,24.10869565,28.70434783,9.191304348,19878.25544,0.239130435,7.3,0,0,32.95454545,24.31363636,28.63409091,8.640909091,20132.91712,0.159090909,0,0,0,33.41081081,24.98378378,29.1972973,8.427027027,14773.09636,0.297297297,0,0,0,F473,6200
RC11_2014_55,33.3,24.12173913,28.71086957,9.17826087,19887.24583,0.239130435,7.3,0,0,32.94545455,24.28181818,28.61363636,8.663636364,20151.76837,0.159090909,0,0,0,33.47567568,24.97837838,29.22702703,8.497297297,14760.72703,0.324324324,0,0,0,F473,6200
RC11_2014_44,33.3,24.12173913,28.71086957,9.17826087,19887.24583,0.239130435,7.3,0,0,32.94545455,24.28181818,28.61363636,8.663636364,20151.76837,0.159090909,0,0,0,33.47567568,24.97837838,29.22702703,8.497297297,14760.72703,0.324324324,0,0,0,F473,6500
RC11_2014_56,33.20869565,24.13043478,28.66956522,9.07826087,20053.09706,0.239130435,0,0,0,33,24.26363636,28.63181818,8.736363636,20039.62192,0.159090909,0,0,0,33.54054054,25.03783784,29.28918919,8.502702703,14678.77645,0.351351351,0,0,0,F473,5000
RC11_2014_18,33.20869565,24.13043478,28.66956522,9.07826087,20053.09706,0.239130435,0,0,0,33,24.26363636,28.63181818,8.736363636,20039.62192,0.159090909,0,0,0,33.54054054,25.03783784,29.28918919,8.502702703,14678.77645,0.351351351,0,0,0,F473,6500
RC11_2014_29,33.25217391,24.14347826,28.69782609,9.108695652,20170.28405,0.260869565,0,0,0,32.93181818,24.29090909,28.61136364,8.640909091,19733.04788,0.136363636,0,0,0,33.57297297,25.07567568,29.32432432,8.497297297,14685.85516,0.351351351,0,0,0,F473,4900
RC11_2014_136,33.25217391,24.14347826,28.69782609,9.108695652,20170.28405,0.260869565,0,0,0,32.93181818,24.29090909,28.61136364,8.640909091,19733.04788,0.136363636,0,0,0,33.57297297,25.07567568,29.32432432,8.497297297,14685.85516,0.351351351,0,0,0,F473,5100
RC11_2014_78,33.25217391,24.14347826,28.69782609,9.108695652,20170.28405,0.260869565,0,0,0,32.93181818,24.29090909,28.61136364,8.640909091,19733.04788,0.136363636,0,0,0,33.57297297,25.07567568,29.32432432,8.497297297,14685.85516,0.351351351,0,0,0,F473,6000
RC11_2014_115,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F473,6000
RC11_2014_45,33.27826087,24.1173913,28.69782609,9.160869565,20459.06696,0.260869565,0,0,0,32.91363636,24.28181818,28.59772727,8.631818182,19512.79548,0.136363636,0,0,0,33.60540541,25.1027027,29.35405405,8.502702703,14745.77197,0.351351351,0,0,0,F473,7700
